Address State,Application Type,Emp Length,Emp Title,Good vs Bad Loan,Good vs Bad Loan (copy),Grade,Home Ownership,Id,Issue Date,Last Credit Pull Date,Last Payment Date,Loan Status,Member Id,Months,Next Payment Date,Purpose,Sub Grade,Term,Verification Status,Annual Income,AVG DTI Rate,Avg Interest rate,Bad  Loan % ,Bad Loan Amount Received,Bad Loan Application,Bad Loan Funded Amount,Dti,Dynamic Measure,Good Loan %,Good Loan Amount Received,Good Loan Application,Good Loan Funded Amount,Installment,Int Rate,Loan Amount,Total Acc,Total Funded Amount,Total Funded Amount (copy),Total Loan Application,Total Payment,Total Received Amount,default_probability,default_risk
FL,INDIVIDUAL,8 years,City Of DeLand,Good Loan,Good Loan,0,0,766973,5/11/2021,5/16/2021,6/14/2021,0,968005,5/1/2021 12:00:00 AM,7/14/2021,0,A5,0,Not Verified,40000.0,0.196500003,0.084899999,0,,0,,0.196500003,1,1,6818.0,1,6000.0,189.380004883,0.084899999,6000,19,6000,6000,1,6818,6818,0.15172452189627136,Low
MD,INDIVIDUAL,1 year,Net Equity Financial,Good Loan,Good Loan,3,4,766987,6/11/2021,10/15/2021,10/15/2021,0,968020,6/1/2021 12:00:00 AM,11/15/2021,9,D2,1,Source Verified,40000.0,0.071999997,0.159899995,0,,0,,0.071999997,1,1,15644.0,1,10800.0,262.579986572,0.159899995,10800,5,10800,10800,1,15644,15644,0.2017715165922317,Low
CA,INDIVIDUAL,10+ years,CBRE,Bad Loan,Bad Loan,1,0,766990,6/11/2021,5/16/2021,10/12/2021,1,968023,6/1/2021 12:00:00 AM,11/12/2021,2,B1,0,Not Verified,175000.0,0.091399997,0.0999,1,10840.0,1,21000.0,0.091399997,1,0,,0,,677.520019531,0.0999,21000,39,21000,21000,1,10840,10840,0.098704717704883,Low
NY,INDIVIDUAL,10+ years,Dr pasquale malpeso DMD,Good Loan,Good Loan,2,0,766999,6/11/2021,10/14/2021,7/14/2021,0,968033,6/1/2021 12:00:00 AM,8/14/2021,2,C1,0,Verified,72972.3515625,0.241600007,0.129899994,0,,0,,0.241600007,1,1,12174.0,1,10000.0,336.899993896,0.129899994,10000,15,10000,10000,1,12174,12174,0.18237960641960832,Low
NY,INDIVIDUAL,10+ years,Sheltering Arms FDC,Good Loan,Good Loan,2,4,767009,5/11/2021,4/16/2021,5/16/2021,0,968043,5/1/2021 12:00:00 AM,6/16/2021,13,C1,1,Not Verified,30000.0,0.222800002,0.129899994,0,,0,,0.222800002,1,1,15170.0,1,11325.0,257.630004883,0.129899994,11325,20,11325,11325,1,15170,15170,0.14457968779266978,Low
TX,INDIVIDUAL,10+ years,Frisco Independent School District,Good Loan,Good Loan,1,0,767012,5/11/2021,9/13/2021,9/13/2021,0,968046,5/1/2021 12:00:00 AM,10/13/2021,4,B3,0,Verified,68000.0,0.0026,0.109899998,0,,0,,0.0026,1,1,9323.0,1,8000.0,261.880004883,0.109899998,8000,12,8000,8000,1,9323,9323,0.15898674104234856,Low
AL,INDIVIDUAL,10+ years,USAF,Good Loan,Good Loan,1,0,767014,5/11/2021,6/14/2021,6/14/2021,0,968048,5/1/2021 12:00:00 AM,7/14/2021,5,B4,0,Source Verified,99000.0,0.186399996,0.1149,0,,0,,0.186399996,1,1,5936.0,1,5000.0,164.86000061,0.1149,5000,27,5000,5000,1,5936,5936,0.1694928239007371,Low
OK,INDIVIDUAL,5 years,Infor Global Solutions,Good Loan,Good Loan,4,0,767054,6/11/2021,8/12/2021,8/12/2021,0,968092,6/1/2021 12:00:00 AM,9/12/2021,0,E5,0,Verified,100000.0,0.046599999,0.196899995,0,,0,,0.046599999,1,1,27354.0,1,24000.0,888.140014648,0.196899995,24000,12,24000,24000,1,27354,27354,0.17098216938499228,Low
FL,INDIVIDUAL,7 years,City of North Miami Beach,Good Loan,Good Loan,0,0,767061,5/11/2021,11/13/2021,6/12/2021,0,968101,5/1/2021 12:00:00 AM,7/12/2021,0,A4,0,Source Verified,100000.0,0.0704,0.074900001,0,,0,,0.0704,1,1,12773.0,1,12000.0,373.220001221,0.074900001,12000,25,12000,12000,1,12773,12773,0.12204556870952031,Low
CA,INDIVIDUAL,6 years,st. mary medical center,Good Loan,Good Loan,0,0,767075,5/11/2021,6/14/2021,6/14/2021,0,968116,5/1/2021 12:00:00 AM,7/14/2021,0,A2,0,Not Verified,120000.0,0.184799999,0.059900001,0,,0,,0.184799999,1,1,4928.0,1,4500.0,136.880004883,0.059900001,4500,46,4500,4500,1,4928,4928,0.16131286354385418,Low
CA,INDIVIDUAL,10+ years,CBS Inc.,Good Loan,Good Loan,1,0,767098,6/11/2021,8/15/2021,5/13/2021,0,968139,6/1/2021 12:00:00 AM,6/13/2021,7,B2,1,Verified,95200.0,0.034299999,0.105899997,0,,0,,0.034299999,1,1,24036.0,1,20600.0,443.700012207,0.105899997,20600,35,20600,20600,1,24036,24036,0.12104912514438643,Low
CA,INDIVIDUAL,1 year,Intrigo systems Inc,Good Loan,Good Loan,2,0,767151,6/11/2021,6/13/2021,6/13/2021,0,968195,6/1/2021 12:00:00 AM,7/13/2021,4,C5,0,Verified,160000.0,0.073700003,0.1523,0,,0,,0.073700003,1,1,42685.0,1,35000.0,1217.239990234,0.1523,35000,16,35000,35000,1,42685,42685,0.06449982834823989,Low
CA,INDIVIDUAL,< 1 year,Federal Reserve Bank,Good Loan,Good Loan,1,0,767163,5/11/2021,5/16/2021,6/14/2021,0,968207,5/1/2021 12:00:00 AM,7/14/2021,4,B5,0,Source Verified,85000.0,0.128299996,0.119900003,0,,0,,0.128299996,1,1,14346.0,1,12000.0,398.519989014,0.119900003,12000,16,12000,12000,1,14346,14346,0.13361677097833607,Low
MI,INDIVIDUAL,6 years,Detroit Public Schools,Good Loan,Good Loan,1,0,767189,6/11/2021,5/16/2021,5/16/2021,0,968239,6/1/2021 12:00:00 AM,6/16/2021,0,B4,1,Verified,84000.0,0.154899999,0.1149,0,,0,,0.154899999,1,1,27866.0,1,28000.0,473.290008545,0.1149,28000,34,28000,28000,1,27866,27866,0.10616613651170169,Low
WI,INDIVIDUAL,< 1 year,Becton and Dickenson,Good Loan,Good Loan,5,0,767220,6/11/2021,4/16/2021,11/12/2021,0,968273,6/1/2021 12:00:00 AM,12/12/2021,0,F1,1,Not Verified,62000.0,0.048,0.202500001,0,,0,,0.048,1,1,15150.0,1,12000.0,319.600006104,0.202500001,12000,9,12000,12000,1,15150,15150,0.390950283909367,Medium
GA,INDIVIDUAL,10+ years,"Bi-Lo, LLC",Good Loan,Good Loan,2,0,767243,6/11/2021,10/11/2021,10/11/2021,0,968300,6/1/2021 12:00:00 AM,11/11/2021,0,C3,1,Verified,35000.0,0.169699997,0.139899999,0,,0,,0.169699997,1,1,18826.0,1,18000.0,418.739990234,0.139899999,18000,17,18000,18000,1,18826,18826,0.19118718899744022,Low
PA,INDIVIDUAL,6 years,Sumas Corporation,Good Loan,Good Loan,5,4,767252,5/11/2021,4/16/2021,3/14/2021,0,968310,5/1/2021 12:00:00 AM,4/14/2021,0,F1,0,Source Verified,50880.0,0.147599995,0.202500001,0,,0,,0.147599995,1,1,20082.0,1,15000.0,559.369995117,0.202500001,15000,10,15000,15000,1,20082,20082,0.2331031389382002,Low
MO,INDIVIDUAL,6 years,Ferguson-Florissant School District,Good Loan,Good Loan,0,0,767254,6/11/2021,6/14/2021,6/14/2021,0,968312,6/1/2021 12:00:00 AM,7/14/2021,1,A2,0,Source Verified,40000.0,0.088799998,0.059900001,0,,0,,0.088799998,1,1,4599.0,1,4200.0,127.760002136,0.059900001,4200,14,4200,4200,1,4599,4599,0.1612118763733582,Low
OH,INDIVIDUAL,3 years,Product Chemical,Good Loan,Good Loan,1,3,767262,5/11/2021,6/14/2021,6/14/2021,0,968321,5/1/2021 12:00:00 AM,7/14/2021,13,B5,0,Not Verified,18287.0,0.118100002,0.119900003,0,,0,,0.118100002,1,1,3587.0,1,3000.0,99.629997253,0.119900003,3000,9,3000,3000,1,3587,3587,0.12907983374768034,Low
OH,INDIVIDUAL,10+ years,Kiwiplan Inc,Good Loan,Good Loan,0,0,767265,5/11/2021,5/16/2021,6/14/2021,0,968324,5/1/2021 12:00:00 AM,7/14/2021,1,A3,0,Source Verified,113676.0,0.229800001,0.069899999,0,,0,,0.229800001,1,1,8002.0,1,7200.0,222.289993286,0.069899999,7200,30,7200,7200,1,8002,8002,0.14067332484875694,Low
WY,INDIVIDUAL,10+ years,"CPS Distributors,Inc",Bad Loan,Bad Loan,2,0,767286,5/11/2021,8/15/2021,3/15/2021,1,968352,5/1/2021 12:00:00 AM,4/15/2021,2,C5,1,Verified,65000.0,0.251300007,0.1523,1,39717.0,1,35000.0,0.251300007,1,0,,0,,836.880004883,0.1523,35000,27,35000,35000,1,39717,39717,0.09184930011659563,Low
NY,INDIVIDUAL,2 years,Fishkill Correctional Facility,Good Loan,Good Loan,3,4,767325,5/11/2021,2/16/2021,3/16/2021,0,968394,5/1/2021 12:00:00 AM,4/16/2021,0,D2,1,Not Verified,30000.0,0.238800004,0.159899995,0,,0,,0.238800004,1,1,15479.0,1,10625.0,258.329986572,0.159899995,10625,9,10625,10625,1,15479,15479,0.24512619403731847,Low
MA,INDIVIDUAL,7 years,Lowe's Home Improvement,Good Loan,Good Loan,3,4,767352,5/11/2021,4/16/2021,2/14/2021,0,968423,5/1/2021 12:00:00 AM,3/14/2021,0,D2,0,Verified,42000.0,0.212899998,0.159899995,0,,0,,0.212899998,1,1,10938.0,1,8675.0,304.950012207,0.159899995,8675,19,8675,8675,1,10938,10938,0.2004116829200102,Low
NC,INDIVIDUAL,10+ years,New Hanover County Schools,Bad Loan,Bad Loan,0,0,767358,5/11/2021,1/15/2021,3/13/2021,1,968430,5/1/2021 12:00:00 AM,4/13/2021,0,A4,0,Verified,48000.0,0.115999997,0.074900001,1,2465.0,1,4500.0,0.115999997,1,0,,0,,139.960006714,0.074900001,4500,22,4500,4500,1,2465,2465,0.1626275389701751,Low
NV,INDIVIDUAL,3 years,Bank of George,Good Loan,Good Loan,2,0,767390,6/11/2021,5/16/2021,12/13/2021,0,968464,6/1/2021 12:00:00 AM,1/13/2022,13,C3,0,Source Verified,36000.0,0.087300003,0.139899999,0,,0,,0.087300003,1,1,7317.0,1,6000.0,205.039993286,0.139899999,6000,8,6000,6000,1,7317,7317,0.16473578604318814,Low
NY,INDIVIDUAL,3 years,SelectMinds,Good Loan,Good Loan,2,4,767411,5/11/2021,12/14/2021,3/12/2021,0,968488,5/1/2021 12:00:00 AM,4/12/2021,2,C2,0,Source Verified,72500.0,0.116400003,0.134900004,0,,0,,0.116400003,1,1,15284.0,1,14000.0,475.029998779,0.134900004,14000,17,14000,14000,1,15284,15284,0.12948044032912448,Low
GA,INDIVIDUAL,10+ years,Coffee County Board of Education,Good Loan,Good Loan,0,0,767418,6/11/2021,5/16/2021,4/13/2021,0,968495,6/1/2021 12:00:00 AM,5/13/2021,6,A3,0,Source Verified,65000.0,0.149399996,0.069899999,0,,0,,0.149399996,1,1,6778.0,1,6200.0,191.410003662,0.069899999,6200,43,6200,6200,1,6778,6778,0.13001235687094867,Low
NJ,INDIVIDUAL,10+ years,Schechner Lifson Corp,Good Loan,Good Loan,0,4,767427,6/11/2021,10/14/2021,8/13/2021,0,968505,6/1/2021 12:00:00 AM,9/13/2021,0,A3,0,Source Verified,53000.0,0.263300002,0.069899999,0,,0,,0.263300002,1,1,14874.0,1,13500.0,416.779998779,0.069899999,13500,24,13500,13500,1,14874,14874,0.08988724855384468,Low
FL,INDIVIDUAL,10+ years,Boston Scientific,Good Loan,Good Loan,0,0,767455,5/11/2021,1/12/2021,1/12/2021,0,968535,5/1/2021 12:00:00 AM,2/12/2021,8,A3,0,Verified,140000.0,0.082800001,0.069899999,0,,0,,0.082800001,1,1,8301.0,1,8000.0,246.990005493,0.069899999,8000,38,8000,8000,1,8301,8301,0.11588506523748758,Low
NC,INDIVIDUAL,10+ years,Stanley Black and Decker,Bad Loan,Bad Loan,5,0,767458,7/11/2021,2/13/2021,10/12/2021,1,968539,7/1/2021 12:00:00 AM,11/12/2021,0,F1,1,Verified,100650.0,0.102700002,0.202500001,1,6721.0,1,17000.0,0.102700002,1,0,,0,,452.769989014,0.202500001,17000,19,17000,17000,1,6721,6721,0.33625884816215124,Medium
MD,INDIVIDUAL,10+ years,Washington Real Estate Investment Trust,Good Loan,Good Loan,2,0,767464,5/11/2021,5/16/2021,8/14/2021,0,968547,5/1/2021 12:00:00 AM,9/14/2021,0,C1,1,Source Verified,110000.0,0.135499999,0.129899994,0,,0,,0.135499999,1,1,26153.0,1,20000.0,454.959991455,0.129899994,20000,18,20000,20000,1,26153,26153,0.17843869978558075,Low
NY,INDIVIDUAL,< 1 year,Sapient,Good Loan,Good Loan,1,4,767495,5/11/2021,8/15/2021,10/12/2021,0,968631,5/1/2021 12:00:00 AM,11/12/2021,2,B3,0,Source Verified,90000.0,0.147599995,0.109899998,0,,0,,0.147599995,1,1,8956.0,1,8000.0,261.880004883,0.109899998,8000,35,8000,8000,1,8956,8956,0.13329958690623178,Low
FL,INDIVIDUAL,7 years,ccc transportation,Good Loan,Good Loan,0,0,767511,6/11/2021,5/16/2021,5/16/2021,0,951749,6/1/2021 12:00:00 AM,6/16/2021,4,A5,1,Not Verified,38400.0,0.275000006,0.084899999,0,,0,,0.275000006,1,1,11408.0,1,9450.0,193.839996338,0.084899999,9450,40,9450,9450,1,11408,11408,0.159920095078212,Low
WI,INDIVIDUAL,10+ years,gosse's,Good Loan,Good Loan,4,4,767550,5/11/2021,6/15/2021,5/13/2021,0,968690,5/1/2021 12:00:00 AM,6/13/2021,0,E2,1,Source Verified,39996.0,0.181199998,0.183899999,0,,0,,0.181199998,1,1,13080.0,1,10000.0,256.070007324,0.183899999,10000,10,10000,10000,1,13080,13080,0.2990170593290242,Medium
TX,INDIVIDUAL,10+ years,City of Longview,Good Loan,Good Loan,0,3,767579,6/11/2021,8/15/2021,5/14/2021,0,968722,6/1/2021 12:00:00 AM,6/14/2021,0,A3,0,Source Verified,49441.6015625,0.065300003,0.069899999,0,,0,,0.065300003,1,1,13335.0,1,12000.0,370.480010986,0.069899999,12000,23,12000,12000,1,13335,13335,0.10396244779544228,Low
CA,INDIVIDUAL,1 year,Live Nation,Good Loan,Good Loan,3,4,767580,6/11/2021,9/13/2021,1/13/2021,0,968723,6/1/2021 12:00:00 AM,2/13/2021,0,D2,1,Verified,100000.0,0.196600005,0.159899995,0,,0,,0.196600005,1,1,29430.0,1,24000.0,583.510009766,0.159899995,24000,8,24000,24000,1,29430,29430,0.1509153920930441,Low
CA,INDIVIDUAL,7 years,estenson logistics,Bad Loan,Bad Loan,4,0,767583,5/11/2021,5/16/2021,1/14/2021,1,968727,5/1/2021 12:00:00 AM,2/14/2021,4,E1,1,Not Verified,60000.0,0.229800001,0.179900005,1,7870.0,1,10000.0,0.229800001,1,0,,0,,253.880004883,0.179900005,10000,17,10000,10000,1,7870,7870,0.3237733049544077,Medium
NY,INDIVIDUAL,< 1 year,Progenics Pharmaceuticals,Bad Loan,Bad Loan,1,0,767584,5/11/2021,2/13/2021,10/12/2021,1,968729,5/1/2021 12:00:00 AM,11/12/2021,0,B5,0,Verified,93000.0,0.071699999,0.119900003,1,5837.0,1,16000.0,0.071699999,1,0,,0,,531.359985352,0.119900003,16000,29,16000,16000,1,5837,5837,0.12756022970830685,Low
NY,INDIVIDUAL,3 years,,Good Loan,Good Loan,1,4,767586,5/11/2021,3/15/2021,6/14/2021,0,968728,5/1/2021 12:00:00 AM,7/14/2021,11,B5,0,Source Verified,48000.0,0.0198,0.119900003,0,,0,,0.0198,1,1,8010.0,1,6700.0,222.509994507,0.119900003,6700,7,6700,6700,1,8010,8010,0.11278251326858374,Low
VA,INDIVIDUAL,9 years,Federal Employee,Good Loan,Good Loan,4,0,767588,6/11/2021,5/16/2021,8/13/2021,0,968733,6/1/2021 12:00:00 AM,9/13/2021,0,E5,1,Verified,71102.0,0.246099994,0.196899995,0,,0,,0.246099994,1,1,36067.0,1,34475.0,694.900024414,0.196899995,34475,47,34475,34475,1,36067,36067,0.14978511107140277,Low
MA,INDIVIDUAL,< 1 year,Sovereign Bank,Good Loan,Good Loan,1,4,767598,5/11/2021,4/16/2021,6/14/2021,0,968745,5/1/2021 12:00:00 AM,7/14/2021,0,B3,0,Source Verified,45000.0,0.240799993,0.109899998,0,,0,,0.240799993,1,1,18590.0,1,15775.0,516.380004883,0.109899998,15775,29,15775,15775,1,18590,18590,0.10141672693962543,Low
CA,INDIVIDUAL,< 1 year,CHReynolds,Good Loan,Good Loan,5,0,767614,6/11/2021,5/16/2021,12/13/2021,0,968762,6/1/2021 12:00:00 AM,1/13/2022,2,F1,1,Source Verified,123000.0,0.232199997,0.202500001,0,,0,,0.232199997,1,1,30964.0,1,35000.0,579.940002441,0.202500001,35000,48,35000,35000,1,30964,30964,0.1706422860550287,Low
GA,INDIVIDUAL,3 years,"Innomed, inc",Good Loan,Good Loan,1,3,767639,5/11/2021,10/14/2021,6/14/2021,0,968788,5/1/2021 12:00:00 AM,7/14/2021,0,B3,0,Source Verified,30200.0,0.159299999,0.109899998,0,,0,,0.159299999,1,1,10841.0,1,9200.0,301.160003662,0.109899998,9200,22,9200,9200,1,10841,10841,0.14086807626342676,Low
CA,INDIVIDUAL,10+ years,Blood Center of the Pacific,Good Loan,Good Loan,1,4,767652,5/11/2021,3/14/2021,3/14/2021,0,968802,5/1/2021 12:00:00 AM,4/14/2021,0,B2,0,Source Verified,46000.0,0.074299999,0.105899997,0,,0,,0.074299999,1,1,11699.0,1,10000.0,325.450012207,0.105899997,10000,21,10000,10000,1,11699,11699,0.13111802755237986,Low
WV,INDIVIDUAL,3 years,minova usa inc,Bad Loan,Bad Loan,3,3,767654,5/11/2021,4/12/2021,11/11/2021,1,968804,5/1/2021 12:00:00 AM,12/11/2021,0,D5,1,Not Verified,46200.0,0.172499999,0.174899995,1,3445.0,1,19200.0,0.172499999,1,0,,0,,482.25,0.174899995,19200,17,19200,19200,1,3445,3445,0.1906850072843077,Low
LA,INDIVIDUAL,10+ years,Source Environmental Svc Inc,Good Loan,Good Loan,0,0,767658,6/11/2021,6/14/2021,6/14/2021,0,968807,6/1/2021 12:00:00 AM,7/14/2021,6,A4,0,Source Verified,30000.0,0.253600001,0.074900001,0,,0,,0.253600001,1,1,8957.0,1,8000.0,248.820007324,0.074900001,8000,40,8000,8000,1,8957,8957,0.11918137357510593,Low
MA,INDIVIDUAL,1 year,Burris Logistics,Good Loan,Good Loan,0,0,767746,5/11/2021,10/15/2021,8/13/2021,0,968902,5/1/2021 12:00:00 AM,9/13/2021,7,A4,0,Not Verified,57000.0,0.186700001,0.074900001,0,,0,,0.186700001,1,1,4992.0,1,4500.0,139.960006714,0.074900001,4500,34,4500,4500,1,4992,4992,0.13472207259934924,Low
TX,INDIVIDUAL,10+ years,ibew/local 716,Bad Loan,Bad Loan,1,0,767757,5/11/2021,4/13/2021,12/12/2021,1,968914,5/1/2021 12:00:00 AM,1/12/2022,4,B2,0,Not Verified,43200.0,0.034699999,0.105899997,1,5002.0,1,7000.0,0.034699999,1,0,,0,,227.820007324,0.105899997,7000,23,7000,7000,1,5002,5002,0.16451309163575234,Low
OH,INDIVIDUAL,8 years,Deco Security Services,Bad Loan,Bad Loan,2,4,767790,5/11/2021,6/12/2021,2/12/2021,1,968951,5/1/2021 12:00:00 AM,3/12/2021,0,C2,0,Verified,75000.0,0.141399994,0.134900004,1,13206.0,1,20000.0,0.141399994,1,0,,0,,678.609985352,0.134900004,20000,48,20000,20000,1,13206,13206,0.1068686538021568,Low
MO,INDIVIDUAL,4 years,ATK,Good Loan,Good Loan,1,3,767799,5/11/2021,6/14/2021,6/14/2021,0,968961,5/1/2021 12:00:00 AM,7/14/2021,0,B3,0,Not Verified,80000.0,0.219600007,0.109899998,0,,0,,0.219600007,1,1,5656.0,1,4800.0,157.130004883,0.109899998,4800,41,4800,4800,1,5656,5656,0.16557116796518787,Low
LA,INDIVIDUAL,3 years,Coca-Cola Refreshments,Good Loan,Good Loan,4,4,767805,5/11/2021,8/15/2021,6/14/2021,0,968968,5/1/2021 12:00:00 AM,7/14/2021,0,E4,0,Verified,65000.0,0.134599999,0.192900002,0,,0,,0.134599999,1,1,17224.0,1,13000.0,478.440002441,0.192900002,13000,25,13000,13000,1,17224,17224,0.20849640096893893,Low
PA,INDIVIDUAL,7 years,Cingular Wireless,Good Loan,Good Loan,2,0,767814,6/11/2021,5/16/2021,11/15/2021,0,968980,6/1/2021 12:00:00 AM,12/15/2021,4,C1,1,Verified,51000.0,0.218400002,0.129899994,0,,0,,0.218400002,1,1,12644.0,1,9300.0,211.559997559,0.129899994,9300,38,9300,9300,1,12644,12644,0.23639467329473582,Low
TX,INDIVIDUAL,1 year,VOLT MANAGEMENT,Good Loan,Good Loan,3,4,767819,5/11/2021,5/16/2021,5/13/2021,0,968978,5/1/2021 12:00:00 AM,6/13/2021,0,D4,0,Source Verified,50000.0,0.074600004,0.168899998,0,,0,,0.074600004,1,1,6196.0,1,5000.0,178.0,0.168899998,5000,9,5000,5000,1,6196,6196,0.2324094859908593,Low
CO,INDIVIDUAL,6 years,Clipper Windpower,Good Loan,Good Loan,5,4,767882,5/11/2021,5/16/2021,5/16/2021,0,969055,5/1/2021 12:00:00 AM,6/16/2021,11,F1,1,Verified,72000.0,0.087200001,0.202500001,0,,0,,0.087200001,1,1,31411.0,1,20000.0,532.66998291,0.202500001,20000,5,20000,20000,1,31411,31411,0.1999956959611186,Low
CA,INDIVIDUAL,6 years,MVLA Unified School District,Bad Loan,Bad Loan,2,0,767902,5/11/2021,5/16/2021,11/12/2021,1,969078,5/1/2021 12:00:00 AM,12/12/2021,9,C2,1,Source Verified,105996.0,0.177900001,0.134900004,1,2339.0,1,6000.0,0.177900001,1,0,,0,,138.029998779,0.134900004,6000,37,6000,6000,1,2339,2339,0.2376126455639183,Low
RI,INDIVIDUAL,4 years,USPS,Good Loan,Good Loan,1,4,767944,5/11/2021,9/15/2021,12/11/2021,0,969135,5/1/2021 12:00:00 AM,1/11/2022,0,B4,0,Not Verified,48000.0,0.116300002,0.1149,0,,0,,0.116300002,1,1,1897.0,1,1800.0,59.349998474,0.1149,1800,16,1800,1800,1,1897,1897,0.17871182122169973,Low
NY,INDIVIDUAL,8 years,Town of Islip,Bad Loan,Bad Loan,3,0,767989,5/11/2021,4/16/2021,1/12/2021,1,969189,5/1/2021 12:00:00 AM,2/12/2021,0,D3,1,Source Verified,65000.0,0.131999999,0.164900005,1,3094.0,1,18000.0,0.131999999,1,0,,0,,442.429992676,0.164900005,18000,26,18000,18000,1,3094,3094,0.23124137785609922,Low
TX,INDIVIDUAL,3 years,Alief ISD,Good Loan,Good Loan,3,0,768020,5/11/2021,12/12/2021,1/12/2021,0,969221,5/1/2021 12:00:00 AM,2/12/2021,0,D1,0,Verified,49633.0,0.115599997,0.156200007,0,,0,,0.115599997,1,1,9765.0,1,9000.0,314.730010986,0.156200007,9000,21,9000,9000,1,9765,9765,0.24237554235362305,Low
NC,INDIVIDUAL,5 years,"Perry Management, Inc.",Good Loan,Good Loan,1,4,768042,5/11/2021,5/16/2021,5/12/2021,0,969247,5/1/2021 12:00:00 AM,6/12/2021,0,B5,1,Verified,38000.0,0.257099986,0.119900003,0,,0,,0.257099986,1,1,22059.0,1,20000.0,444.790008545,0.119900003,20000,29,20000,20000,1,22059,22059,0.11652953579222662,Low
DE,INDIVIDUAL,2 years,Wilmington Trust Company; M&T Bank,Good Loan,Good Loan,1,4,768047,6/11/2021,11/12/2021,11/12/2021,0,969253,6/1/2021 12:00:00 AM,12/12/2021,13,B1,0,Source Verified,73000.0,0.031399999,0.0999,0,,0,,0.031399999,1,1,5000.0,1,4600.0,148.410003662,0.0999,4600,8,4600,4600,1,5000,5000,0.11642040255549356,Low
OH,INDIVIDUAL,< 1 year,E-Cycle,Good Loan,Good Loan,2,4,768056,5/11/2021,5/16/2021,2/14/2021,0,969265,5/1/2021 12:00:00 AM,3/14/2021,0,C3,0,Source Verified,26004.0,0.209999993,0.139899999,0,,0,,0.209999993,1,1,3066.0,1,2500.0,85.440002441,0.139899999,2500,6,2500,2500,1,3066,3066,0.20796295719446622,Low
OH,INDIVIDUAL,4 years,Saint Vincent Health System,Good Loan,Good Loan,0,0,768070,5/11/2021,6/14/2021,6/14/2021,0,969282,5/1/2021 12:00:00 AM,7/14/2021,9,A4,0,Not Verified,156000.0,0.124200001,0.074900001,0,,0,,0.124200001,1,1,2687.0,1,2400.0,74.650001526,0.074900001,2400,31,2400,2400,1,2687,2687,0.14016513434463446,Low
NY,INDIVIDUAL,10+ years,Hackley School,Good Loan,Good Loan,0,0,768076,5/11/2021,5/13/2021,5/13/2021,0,969289,5/1/2021 12:00:00 AM,6/13/2021,1,A2,0,Source Verified,87600.0,0.166700006,0.059900001,0,,0,,0.166700006,1,1,3245.0,1,3000.0,91.260002136,0.059900001,3000,55,3000,3000,1,3245,3245,0.1669841656395943,Low
PA,INDIVIDUAL,2 years,Pittsburgh Gateways,Good Loan,Good Loan,1,0,768080,5/11/2021,5/16/2021,10/13/2021,0,969293,5/1/2021 12:00:00 AM,11/13/2021,0,B2,0,Verified,100596.0,0.079300001,0.105899997,0,,0,,0.079300001,1,1,29041.0,1,25000.0,813.630004883,0.105899997,25000,12,25000,25000,1,29041,29041,0.08844982381266156,Low
AZ,INDIVIDUAL,6 years,Dominion Enterprises,Good Loan,Good Loan,3,4,768084,6/11/2021,5/16/2021,5/16/2021,0,969297,6/1/2021 12:00:00 AM,6/16/2021,2,D4,1,Verified,48000.0,0.235200003,0.168899998,0,,0,,0.235200003,1,1,37168.0,1,25475.0,631.619995117,0.168899998,25475,30,25475,25475,1,37168,37168,0.1345113730567678,Low
NY,INDIVIDUAL,9 years,Bunge,Good Loan,Good Loan,1,4,768091,5/11/2021,5/16/2021,12/12/2021,0,969304,5/1/2021 12:00:00 AM,1/12/2022,0,B2,0,Source Verified,174708.0,0.089400001,0.105899997,0,,0,,0.089400001,1,1,10127.0,1,9000.0,292.910003662,0.105899997,9000,51,9000,9000,1,10127,10127,0.13610997515921988,Low
MA,INDIVIDUAL,3 years,Assumption College,Good Loan,Good Loan,4,0,768107,5/11/2021,6/14/2021,6/14/2021,0,969322,5/1/2021 12:00:00 AM,7/14/2021,4,E3,0,Source Verified,85000.0,0.061999999,0.187900007,0,,0,,0.061999999,1,1,10526.0,1,8000.0,292.399993896,0.187900007,8000,13,8000,8000,1,10526,10526,0.274686680777142,Medium
CA,INDIVIDUAL,10+ years,Orchard Supply Hardware,Good Loan,Good Loan,0,0,768140,5/11/2021,12/12/2021,12/12/2021,0,969361,5/1/2021 12:00:00 AM,1/12/2022,1,A4,0,Not Verified,73000.0,0.143299997,0.074900001,0,,0,,0.143299997,1,1,5312.0,1,5000.0,155.509994507,0.074900001,5000,23,5000,5000,1,5312,5312,0.15499518071524818,Low
NJ,INDIVIDUAL,< 1 year,toyota of hackensack,Good Loan,Good Loan,2,4,768143,5/11/2021,7/15/2021,9/13/2021,0,969364,5/1/2021 12:00:00 AM,10/13/2021,6,C5,0,Verified,60000.0,0.230800003,0.1523,0,,0,,0.230800003,1,1,5426.0,1,4400.0,153.029998779,0.1523,4400,24,4400,4400,1,5426,5426,0.1668610998267423,Low
OH,INDIVIDUAL,5 years,IBM,Good Loan,Good Loan,5,0,768153,6/11/2021,4/16/2021,3/15/2021,0,969374,6/1/2021 12:00:00 AM,4/15/2021,4,F2,1,Verified,130000.0,0.211600006,0.206200004,0,,0,,0.211600006,1,1,54715.0,1,35000.0,939.409973145,0.206200004,35000,41,35000,35000,1,54715,54715,0.16273863142356904,Low
